,1,7,13,19,25,31,37,43,49,55,61,67,73,79,85,91,97,103,109,115,121,127,133,139,145,151,157,163,169,175,181,187,193,199,205,211,217,223,229,235,241,247,253,259,265,271,277,283,289,295,301,307,313,319,325,331,337,343,349,355,361,367,373,379,385,391,397
235,0.1,73.98462118780225,0.1,57.38167107392538,0.1,59.05592632465603,0.1,0.1,0.1,0.1,0.1,0.1,0.1,70.33979786746872,0.1,0.1,0.1,0.1,0.1,93.18163087042558,53.3758949962162,0.1,0.1,0.1,73.01020469022421,0.1,0.1,98.78435148769202,0.1,0.1,0.1,0.1,0.1,0.1,94.40126737309467,60.178391501719254,0.1,98.29062371814175,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,62.96708660994146,59.45267496704786,74.14588568312918,63.27393476340621,54.502691858574806,0.1,0.1,0.1,64.8699090819486,57.19890264095987,0.1,0.1,0.1,0.1,94.28057957466831,0.1,56.32427800956424,0.1,0.1,93.88346979199295,0.1
241,0.1,66.4385839390595,0.1,0.1,77.62296282457247,0.1,0.1,97.91017080500009,0.1,0.1,74.07302485667704,83.081131044003,68.87046410078622,0.1,0.1,0.1,0.1,0.1,0.1,82.01473842139822,77.79409180930772,0.1,0.1,99.17847761740566,0.1,0.1,70.67529685267704,0.1,0.1,0.1,85.63154248980489,0.1,0.1,0.1,0.1,56.25179389299036,0.1,76.39964763840372,85.08459786034152,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,84.04590340672962,0.1,0.1,0.1,86.60729207095726,0.1,57.79135127737502,98.9776224698289,0.1,74.46172882539612,0.1,0.1,59.72119396186718,0.1,0.1,80.42588505725922,0.1,76.91120019956668,0.1
247,0.1,90.84534133122403,93.70876938788916,0.1,0.1,87.80264559344155,0.1,0.1,0.1,80.66717329570301,58.2294559326671,0.1,0.1,0.1,0.1,58.40875749840113,0.1,0.1,62.78693106505061,98.00319285610388,64.73361672499624,0.1,0.1,0.1,0.1,0.1,77.50581805235527,0.1,68.55033507821925,0.1,0.1,86.38536764179483,59.5846586934252,0.1,0.1,73.53848839472421,0.1,0.1,55.37314109255804,0.1,0.1,0.0,0.1,59.772322742586155,54.21410894677994,0.1,0.1,90.90362793510857,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,86.74678080573406,0.1,66.22190943710457,0.1,0.1,55.75735091124543,52.55318634757896,0.1,51.156990551826965,0.1
253,69.91509124991356,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,96.63738595773944,0.1,0.1,0.1,0.1,0.1,89.68756401583079,57.19960986064625,0.1,0.1,88.44694123096508,85.38643864259004,98.15511053067416,60.55267517978425,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,91.55320337295313,0.1,0.1,0.1,0.1,0.1,0.1,0.0,87.96617472823341,0.1,0.1,0.1,54.161064230867645,53.42554653189679,0.1,0.1,73.34884808990951,0.1,0.1,65.20337880339258,65.10123127603828,0.1,68.30937164047836,0.1,0.1,0.1,50.50182132685415,0.1,0.1,0.1,0.1,95.79181563092563
259,0.1,0.1,0.1,0.1,56.139140077310664,52.093661975208775,0.1,51.41521814125578,58.41709027136413,0.1,99.04843901852986,0.1,0.1,0.1,83.03382726456684,0.1,0.1,0.1,97.17422385158426,0.1,90.25984555108101,0.1,0.1,0.1,66.23804325008456,83.7814551243575,93.02917328527178,0.1,0.1,94.09108639858593,0.1,0.1,0.1,0.1,0.1,58.64847414587267,0.1,0.1,0.1,0.1,0.1,59.772322742586155,87.96617472823341,0.0,0.1,0.1,84.64905100078985,0.1,0.1,0.1,0.1,0.1,0.1,0.1,67.57736308395155,0.1,93.58116426659282,0.1,51.40439054511875,0.1,89.23010868589881,0.1,85.84819581234893,98.82144592917388,86.51194685475596,0.1,0.1
265,0.1,0.1,54.32976348192674,0.1,67.97046675939609,0.1,0.1,68.15955776909082,96.63403099492925,0.1,0.1,74.52647634512698,0.1,0.1,55.08303702339955,58.41471038258525,87.56191148964086,0.1,92.77420883125689,0.1,0.1,52.71802853386365,0.1,67.50857861030065,83.9511068993007,0.1,0.1,84.92344648147224,0.1,0.1,0.1,0.1,97.09988730722822,0.1,0.1,0.1,0.1,0.1,88.66170820885372,0.1,0.1,54.21410894677994,0.1,0.1,0.0,0.1,67.9497355431381,0.1,82.27278354062128,83.15256809490401,0.1,0.1,0.1,0.1,82.94390184830158,0.1,0.1,0.1,0.1,0.1,0.1,73.30585055006075,0.1,87.62895077539882,0.1,0.1,59.666140551236545
271,93.47167280975086,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,58.98198683071029,0.1,54.02712657682915,0.1,0.1,0.1,69.98817388878616,0.1,53.340667451855865,0.1,90.00471275355915,0.1,87.52469753543593,93.4544082047248,65.53028073067986,0.1,0.1,0.1,62.20018213958052,0.1,0.1,0.1,73.54186512811657,89.88817205818542,55.846196121479316,0.1,0.1,54.726398287809836,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,89.89647856889204,0.1,0.1,69.30658708403242,0.1,0.1,0.1,0.1,0.1,0.1,0.1,81.78455550845457,0.1
277,0.1,0.1,0.1,0.1,0.1,0.1,53.00156955528662,78.85026286170807,87.5679262673982,0.1,97.3849858889038,0.1,0.1,66.76192605664565,0.1,0.1,0.1,0.1,80.94096129376555,0.1,0.1,0.1,78.34457042167872,81.81350645454233,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,73.0464516681953,62.96708660994146,0.1,0.1,0.1,84.64905100078985,67.9497355431381,0.1,0.0,0.1,0.1,0.1,0.1,83.02790572479711,84.61677531327737,0.1,87.8635042234775,98.35800345044285,63.3527429993903,77.51161744231382,61.24243507818494,0.1,0.1,84.64751815671133,93.05932553426757,0.1,57.956902163961246,0.1,0.1
283,0.1,0.1,80.31912028461917,80.61345274067217,52.90846008608342,65.58154268174187,0.1,0.1,0.1,0.1,0.1,56.34695444557577,0.1,0.1,58.149045094036296,0.1,0.1,78.64711882959227,51.32916759891552,97.72514607854635,0.1,0.1,0.1,0.1,0.1,0.1,80.32918624475462,0.1,52.73341540849071,0.1,0.1,59.968167731481614,75.67131295371833,77.2513093516146,0.1,0.1,81.12661025616168,0.1,0.1,59.45267496704786,0.1,90.90362793510857,54.161064230867645,0.1,0.1,0.1,0.1,0.0,0.1,0.1,73.00454612453922,0.1,94.09322646814314,89.82260246775941,0.1,0.1,55.24483240926236,63.18279219703165,0.1,0.1,0.1,0.1,0.1,98.02486332935544,0.1,92.09057620565187,97.25835986448323
289,50.58770069386645,0.1,0.1,0.1,0.1,57.65516456148579,0.1,77.0835460543679,76.38187666332774,82.5602266829545,0.1,0.1,0.1,89.9577255014263,0.1,0.1,0.1,0.1,0.1,99.75763760632688,0.1,0.1,0.1,92.6143090684428,80.59179049250761,69.08094565676039,0.1,0.1,85.27579430842701,68.21030670931218,0.1,89.95675245131144,52.309476490665496,0.1,0.1,0.1,61.25792990028231,0.1,0.1,74.14588568312918,84.04590340672962,0.1,53.42554653189679,0.1,82.27278354062128,0.1,0.1,0.1,0.0,0.1,56.662628467401824,0.1,63.43657273319238,0.1,0.1,0.1,0.1,76.18758871454035,0.1,0.1,0.1,0.1,0.1,99.49958933544283,86.29454326706524,0.1,69.99150115211606
295,97.16875787963697,0.1,0.1,60.31198584224402,77.45392333823428,0.1,0.1,0.1,63.31945877975582,66.93050768685012,83.22430531362554,0.1,0.1,0.1,0.1,0.1,0.1,0.1,78.10214231293631,0.1,0.1,0.1,0.1,98.07207982758592,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,55.34952664230946,0.1,74.0339490804639,93.28193214617107,92.99313071582948,63.27393476340621,0.1,0.1,0.1,0.1,83.15256809490401,0.1,0.1,0.1,0.1,0.0,71.22181704348341,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,83.9963168479124,0.1,0.1,52.3525127797024,58.7760376611496,0.1,86.89495177424021,52.22395367371223
301,0.1,50.19884989149702,0.1,90.06666529540908,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,72.16802554810818,0.1,0.1,74.41580440225465,0.1,0.1,0.1,0.1,0.1,96.57702777613824,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,54.59945479990536,79.45303900508488,70.69365497661529,0.1,70.85195284777467,89.63924462788792,0.1,0.1,54.502691858574806,0.1,0.1,0.1,0.1,0.1,0.1,0.1,73.00454612453922,56.662628467401824,71.22181704348341,0.0,0.1,64.75531832539986,0.1,0.1,0.1,0.1,69.19658306987297,62.215785755456736,0.1,0.1,0.1,65.0149696207918,0.1,0.1,99.0800300328374,0.1
307,0.1,75.54358105568932,84.73742380669948,97.42005063241902,0.1,0.1,0.1,0.1,95.90764529929945,86.30757687207078,97.8721544254607,0.1,0.1,77.95084402211336,71.93893818904641,0.1,69.87721142289192,55.43986200773498,0.1,0.1,56.43899605786494,99.05161801077321,50.50101703411663,0.1,0.1,0.1,0.1,0.1,0.1,70.67044293077977,0.1,58.44986048516684,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,73.34884808990951,0.1,0.1,0.1,83.02790572479711,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,98.19773396382956,0.1,82.41126810403372,0.1,0.1,57.28229422674216,0.1,67.17790564425758,0.1,81.14128434291848,0.1,0.1
313,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,78.08853883219757,0.1,0.1,0.1,0.1,53.90339791359614,0.1,0.1,61.443928322398996,0.1,0.1,84.39554540740941,0.1,0.1,0.1,0.1,83.16996039194316,0.1,0.1,65.43536507686463,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,82.34768823694641,0.1,0.1,86.60729207095726,0.1,0.1,0.1,0.1,0.1,84.61677531327737,94.09322646814314,63.43657273319238,0.1,64.75531832539986,0.1,0.0,0.1,73.42796673847069,0.1,94.13385949240242,71.44940402658071,0.1,0.1,0.1,59.38324099781439,0.1,63.37417611463917,0.1,0.1,0.1
319,0.1,61.899427881563696,0.1,58.78531615994045,0.1,59.38263071289704,0.1,0.1,0.1,78.11308581800091,0.1,52.88348238092151,56.93435519989845,0.1,53.94139158017492,0.1,0.1,52.48634990630131,0.1,62.46106795806012,0.1,0.1,0.1,0.1,0.1,93.51985731049366,0.1,81.71384252214831,0.1,0.1,0.1,0.1,0.1,90.00951222143193,0.1,0.1,0.1,0.1,78.91941491915853,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,89.82260246775941,0.1,0.1,0.1,0.1,0.1,0.0,0.1,65.89091480024393,0.1,0.1,62.056039357428624,0.1,84.55819026732351,89.32691729961874,0.1,72.6444999070283,98.28312716414601,0.1,0.1
325,0.1,84.08267706307038,93.27100628410423,93.02384974619308,0.1,0.1,0.1,88.21848017961204,94.32736862564695,0.1,0.1,85.79350450963689,99.87504475342251,0.1,93.52856676781096,0.1,0.1,0.1,72.203941116952,0.1,79.32817789762495,73.8994793746959,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,73.8155367190212,90.72029753757386,0.1,0.1,64.8699090819486,57.79135127737502,0.1,65.20337880339258,67.57736308395155,82.94390184830158,89.89647856889204,87.8635042234775,0.1,0.1,0.1,0.1,0.1,73.42796673847069,0.1,0.0,51.0296339861127,0.1,0.1,0.1,0.1,62.86822147750517,99.69274012984053,0.1,0.1,75.44805656450112,82.17986840382396,91.01064914957547
331,0.1,76.28775135448282,83.5069665985055,0.1,94.61398680118769,0.1,0.1,0.1,0.1,90.08679915430332,0.1,0.1,0.1,77.91172502477508,0.1,0.1,0.1,0.1,82.18230571801934,0.1,0.1,0.1,75.7288725540626,61.29147782326608,0.1,67.35048578527636,0.1,0.1,0.1,0.1,0.1,59.21430939380933,51.42760550325768,86.62194049503019,0.1,87.82130806536156,0.1,0.1,0.1,57.19890264095987,98.9776224698289,0.1,65.10123127603828,0.1,0.1,0.1,98.35800345044285,0.1,0.1,0.1,0.1,98.19773396382956,0.1,65.89091480024393,51.0296339861127,0.0,0.1,0.1,77.26738456062202,61.56769915983044,0.1,0.1,0.1,0.1,0.1,0.1,0.1
337,74.94774905794783,0.1,0.1,68.35602109698345,0.1,0.1,0.1,0.1,0.1,91.23987168253933,70.44768852079625,0.1,0.1,0.1,0.1,94.97402829974999,0.1,0.1,0.1,97.52512904063525,0.1,0.1,0.1,96.27522364607267,0.1,55.984487902501755,0.1,0.1,77.73302315550399,0.1,99.63493288702703,0.1,0.1,97.12989902345936,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,93.58116426659282,0.1,0.1,63.3527429993903,55.24483240926236,0.1,0.1,0.1,0.1,94.13385949240242,0.1,0.1,0.1,0.0,0.1,0.1,0.1,61.6968269428756,88.78924245901695,0.1,0.1,0.1,0.1,0.1
343,0.1,0.1,0.1,0.1,0.1,76.09004068417114,0.1,93.00024819118889,60.277826831255496,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,96.7561106934879,0.1,0.1,0.1,0.1,82.77891172800807,0.1,92.19195310199346,89.53723849994563,0.1,0.1,0.1,0.1,0.1,0.1,0.1,66.74567264215524,84.85867132180377,62.04476550581684,0.1,0.1,74.46172882539612,86.74678080573406,68.30937164047836,0.1,0.1,69.30658708403242,77.51161744231382,63.18279219703165,76.18758871454035,0.1,69.19658306987297,82.41126810403372,71.44940402658071,0.1,0.1,0.1,0.1,0.0,0.1,50.54834107181277,87.15461413004628,83.9245605619938,0.1,0.1,84.90930299089152,0.1,87.32605708064543
349,80.33860905144691,0.1,0.1,0.1,0.1,0.1,0.1,0.1,70.79582080279172,0.1,0.1,58.578638820680155,0.1,0.1,0.1,0.1,0.1,54.47948238469583,98.53844123748142,61.321519823705714,90.38755115533587,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,72.90917284410746,0.1,0.1,0.1,0.1,0.1,0.1,63.21060296861887,0.1,0.1,0.1,0.1,0.1,51.40439054511875,0.1,0.1,61.24243507818494,0.1,0.1,0.1,62.215785755456736,0.1,0.1,62.056039357428624,0.1,77.26738456062202,0.1,0.1,0.0,54.13867144952228,0.1,0.1,0.1,81.64118812136705,0.1,0.1,99.33677702216559
355,97.66322645310753,81.54419690485068,0.1,96.01220627734239,68.47171637378185,76.49570108069082,0.1,0.1,0.1,0.1,0.1,0.1,73.47499888257822,59.508474890437455,0.1,0.1,0.1,0.1,0.1,0.1,0.1,88.41561027534797,0.1,0.1,75.16316853140553,0.1,78.81257820135033,73.40547408626068,88.80109779593803,0.1,54.635671256650156,99.2353115744693,0.1,0.1,59.430159914786955,0.1,0.1,86.95663674370459,0.1,0.1,0.1,66.22190943710457,0.1,0.1,0.1,0.1,0.1,0.1,0.1,83.9963168479124,0.1,0.1,0.1,0.1,0.1,61.56769915983044,0.1,50.54834107181277,54.13867144952228,0.0,0.1,0.1,71.73265210758649,0.1,0.1,53.13569025762097,0.1
361,0.1,0.1,0.1,54.37304759110777,0.1,0.1,75.41189940283931,0.1,0.1,84.01971263704719,0.1,0.1,0.1,0.1,0.1,0.1,0.1,79.08716017536359,0.1,99.0918536117295,0.1,0.1,0.1,0.1,90.48545810142778,57.4492132986751,88.98851357744046,64.96712563223117,0.1,90.2920097920306,0.1,0.1,83.35073554350942,0.1,0.1,55.685859765251465,0.1,89.94491820126541,0.1,94.28057957466831,59.72119396186718,0.1,0.1,89.23010868589881,0.1,0.1,0.1,0.1,0.1,0.1,0.1,57.28229422674216,0.1,84.55819026732351,62.86822147750517,0.1,61.6968269428756,87.15461413004628,0.1,0.1,0.0,81.98565602125319,0.1,0.1,77.53744229512719,61.4147747072427,0.1
367,79.74698220850357,0.1,0.1,62.806428258431424,94.52560285714276,98.93545126912936,57.346485847392685,90.09265104928747,56.399469993000544,0.1,72.04041554412638,60.92828489270842,0.1,87.64401194836623,0.1,61.92158442515415,72.60768236315444,0.1,0.1,0.1,0.1,92.3862928265741,50.94710079741866,0.1,0.1,0.1,0.1,62.61447937711836,0.1,0.1,50.52427946494465,60.38327724353186,0.1,93.71938695574482,0.1,53.229241039405075,92.8730204680474,62.12654799224383,0.1,0.1,0.1,0.1,50.50182132685415,0.1,73.30585055006075,0.1,84.64751815671133,0.1,0.1,0.1,0.1,0.1,59.38324099781439,89.32691729961874,99.69274012984053,0.1,88.78924245901695,83.9245605619938,0.1,0.1,81.98565602125319,0.0,0.1,91.20655005556237,0.1,64.56574577506245,62.10039009237808
373,0.1,0.1,73.43341212364099,0.1,89.61724834557215,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,66.33068361050935,0.1,58.540236260618606,0.1,62.16040619565767,93.14668143710281,0.1,83.82079259851449,0.1,0.1,0.1,0.1,95.00656587053214,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,56.32427800956424,0.1,55.75735091124543,0.1,85.84819581234893,0.1,0.1,93.05932553426757,0.1,0.1,52.3525127797024,65.0149696207918,67.17790564425758,0.1,0.1,0.1,0.1,0.1,0.1,0.1,71.73265210758649,0.1,0.1,0.0,0.1,0.1,0.1,0.1
379,0.1,0.1,0.1,0.1,50.041840332534015,85.24089045068263,0.1,0.1,65.0324088413032,0.1,65.92065100905322,0.1,0.1,92.90081385471146,0.1,0.1,56.52995941564951,0.1,50.91177261317831,0.1,65.69381068174086,0.1,0.1,68.69971343542416,0.1,0.1,0.1,58.318012562833786,0.1,75.74707764271997,0.1,71.34620802769193,90.74698254870573,75.69192995780696,95.61902751999736,96.95145913196194,86.40024696331594,0.1,0.1,0.1,80.42588505725922,52.55318634757896,0.1,98.82144592917388,87.62895077539882,0.1,0.1,98.02486332935544,99.49958933544283,58.7760376611496,0.1,0.1,63.37417611463917,72.6444999070283,0.1,0.1,0.1,0.1,81.64118812136705,0.1,0.1,91.20655005556237,0.1,0.0,0.1,56.661715366607204,0.1
385,0.1,60.22998169336573,51.57218389776748,0.1,0.1,0.1,57.66164448374238,59.9717839930598,0.1,61.83480029903283,85.45116569621908,0.1,0.1,0.1,0.1,87.8161267701879,79.5284071720282,0.1,0.1,0.1,0.1,0.1,0.1,0.1,90.05306350619773,67.98151562873376,0.1,59.709224310627064,0.1,99.94328453737828,0.1,0.1,0.1,59.90439713033655,77.01876199828007,93.06562515746162,76.61359524944703,0.1,0.1,0.1,0.1,0.1,0.1,86.51194685475596,0.1,0.1,57.956902163961246,0.1,86.29454326706524,0.1,0.1,81.14128434291848,0.1,98.28312716414601,75.44805656450112,0.1,0.1,84.90930299089152,0.1,0.1,77.53744229512719,0.1,0.1,0.1,0.0,0.1,67.04415961893113
391,0.1,0.1,92.82509792785407,64.72332280597496,0.1,67.78344622251326,72.86435194514706,0.1,0.1,79.79152922522184,0.1,0.1,0.1,0.1,81.0712401385398,0.1,0.1,0.1,0.1,0.1,0.1,0.1,95.72432259647708,0.1,0.1,60.459053877156414,0.1,66.27155250529846,51.05063455189989,0.1,0.1,0.1,0.1,0.1,0.1,0.1,73.56913981020165,0.1,0.1,93.88346979199295,76.91120019956668,51.156990551826965,0.1,0.1,0.1,81.78455550845457,0.1,92.09057620565187,0.1,86.89495177424021,99.0800300328374,0.1,0.1,0.1,82.17986840382396,0.1,0.1,0.1,0.1,53.13569025762097,61.4147747072427,64.56574577506245,0.1,56.661715366607204,0.1,0.0,0.1
397,0.1,59.500168506217264,68.15744831825083,81.26756921597149,0.1,78.00968972081377,0.1,75.6146866240528,0.1,0.1,0.1,56.074361538973925,59.0702401206455,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,76.28409505980554,0.1,0.1,98.16777025921863,0.1,0.1,72.86823377068671,0.1,0.1,92.95771754064046,0.1,0.1,0.1,61.12957111361301,0.1,0.1,0.1,95.79181563092563,0.1,59.666140551236545,0.1,0.1,97.25835986448323,69.99150115211606,52.22395367371223,0.1,0.1,0.1,0.1,91.01064914957547,0.1,0.1,87.32605708064543,99.33677702216559,0.1,0.1,62.10039009237808,0.1,0.1,67.04415961893113,0.1,0.0
